tcs_customer_id;credit_limit;fact_close_date;outstanding;next_pmt;curr_balance_amt;current_delq;ttl_delq_5;ttl_delq_5_29;ttl_delq_30;ttl_delq_30_59;ttl_delq_60_89;ttl_delq_90_plus;delq_balance;max_delq_balance;currency_CHF;currency_EUR;currency_RUB;currency_USD;credits_count
29591;21633,5848;3;10768,24736;254,0132;12656,6368;0,0;1;1;2;0;0;0;0,0;70,226964;0;0;10;0;10
29592;23240,0;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29593;192,8588;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29594;770,3396;1;0,0;0,0;681,928;0,0;0;4;4;2;3;2;0,0;123,915016;0;0;2;0;2
29595;12998,8292;0;5476,2404;0,0;11135,28;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29596;902,6748;0;429,6744;239,704;594,1472;29,0;0;2;2;0;0;0;130,1772;130,1772;0;0;1;0;1
29597;2358,8932;1;842,879608;82,668;1411,0;22,0;1;17;18;1;0;0;58,1;155,788344;0;0;3;0;3
29598;1829,0876;1;1519,890356;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29599;1212,464;0;1023,483956;0,0;0,0;0,0;1;1;2;0;0;0;0,0;50,612404;0;0;1;0;1
29600;491,6256;1;0,0;0,0;0,0;0,0;0;2;2;0;0;0;0,0;0,0;0;0;1;0;1
29601;3153,8008;1;1257,9812;297,5384;1446,8892;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
29602;717,4188;1;163,241412;0,0;0,0;0,0;0;2;2;0;0;0;0,0;40,368544;0;0;2;0;2
29603;1293,472;1;156,1728;30,2452;0,0;0,0;0;0;0;1;0;4;0,0;215,7336;0;0;2;0;2
29604;3072,7264;3;1995,2536;0,0;239,0732;0,0;1;3;4;2;1;0;0,0;146,658344;0;0;6;0;6
29605;574,028;0;482,8608;59,8928;261,284;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29606;2383,428;1;1575,416028;0,0;0,0;0,0;0;2;2;0;0;0;0,0;66,470716;0;0;3;0;3
29607;296,0112;1;0,0;0,0;0,0;0,0;1;0;1;1;0;1;0,0;0,0;0;0;1;0;1
29608;650,5208;0;425,0596;0,0;60,6232;0,0;0;1;1;3;3;0;0,0;0,0;0;0;2;0;2
29609;331,668;1;140,886192;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29610;2671,936;1;679,177048;0,0;711,3764;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
29611;241555,2652;0;228358,691156;0,0;1617,7364;0,0;0;0;0;0;0;0;0,0;0,0;0;0;0;2;2
29612;5976,0;0;5349,6156;171,9096;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29613;132,8;0;0,0;0,0;133,5304;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29614;716,3896;0;261,465272;0,0;0,0;1652,0;0;0;0;1;0;2;247,590328;509,0556;0;0;2;0;2
29615;2160,7224;2;524,592536;35,856;35,856;0,0;0;0;0;1;1;0;0,0;71,924148;0;0;4;0;4
29616;4980,0;0;2278,986112;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29617;10624,0;0;5274,65;134,7256;3499,9772;0,0;0;1;1;0;0;0;0,6308;0,6308;0;0;3;0;3
29618;504,0756;1;337,9096;0,0;0,0;30,0;1;7;8;2;0;0;15,6704;49,586856;0;0;2;0;2
29619;77043,92;5;42763,9904;0,0;31915,2928;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
29620;768,414;3;356,9332;0,0;0,0;0,0;0;0;0;2;0;16;0,0;65,214096;0;0;4;0;4
29621;1975,234;2;559,918;39,8068;871,5332;0,0;0;2;2;0;0;1;0,0;0,0;0;0;5;0;5
29622;629,9036;2;0,0;0,0;0,0;0,0;1;6;7;2;2;1;0,0;149,194824;0;0;2;0;2
29623;1826,0;2;0,0;0,0;0,0;0,0;0;2;2;1;1;1;0,0;0,0;0;0;2;0;2
29624;6573,6;0;2621,8704;1310,9352;890,3908;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
29625;17246,6032;5;1220,22616;156,4384;11840,3152;0,0;1;3;4;0;0;0;0,0;56,714564;0;0;10;0;10
29626;1411,7968;1;751,3492;150,064;556,9632;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29627;35504,08;4;9787,518696;524,6264;12219,6916;88,0;2;5;7;1;0;0;211,4508;238,8076;0;0;14;0;14
29628;2289,9368;1;1573,22848;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
29629;32262,2992;7;0,0;33,2;11921,8212;0,0;0;1;1;1;0;0;0,0;0,0;0;0;7;0;7
29630;909,7464;2;0,0;0,0;0,0;0,0;0;0;0;0;0;3;0,0;142,14414;0;0;2;0;2
29631;934,0488;1;0,0;0,0;0,0;0,0;0;0;0;0;1;4;0,0;866,053872;0;0;1;0;1
29632;372,7032;1;0,0;0,0;0,0;0,0;0;2;2;3;1;0;0,0;61,059448;0;0;1;0;1
29633;1095,9984;2;0,0;0,0;0,0;0,0;1;2;3;5;2;2;0,0;641,196248;0;0;3;0;3
29634;328,348;0;266,9612;33,2664;66,4996;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29635;13280,0;0;0,0;0,0;5219,87;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29636;4653,7436;6;1406,837716;46,6792;3143,6416;0,0;0;1;1;0;0;0;0,0;4,91526;0;0;8;0;8
29637;3055,894;2;673,6612;0,0;2275,2956;30,0;0;9;9;1;0;0;39,1428;39,1428;0;0;4;0;4
29638;16600,0;0;0,0;0,0;4352,4868;0,0;0;1;1;0;0;0;0,0;0,0;0;0;1;0;1
29639;222,3072;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29640;4277,0232;0;0,0;0,0;538,836;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29641;952,6408;2;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29642;2314,1064;1;1042,32728;55,5768;411,9456;0,0;1;0;1;0;0;0;0,0;33,50046;0;0;5;0;5
29643;5352,172;6;2587,84704;152,1224;1920,5536;0,0;1;5;6;1;0;0;0,0;66,401992;0;0;8;0;8
29644;3723,048;2;0,0;0,0;447,8016;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29645;412,7424;2;0,0;0,0;0,0;0,0;0;6;6;1;0;0;0,0;21,695536;0;0;2;0;2
29646;3272,4244;1;1274,389304;26,726;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
29647;1328,0;0;267,094;0,0;0,0;0,0;0;1;1;0;0;0;0,0;0,0;0;0;1;0;1
29648;54316,9264;0;0,0;0,0;1834,3996;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29649;3320,0;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29650;1122,2596;1;814,9936;82,668;391,8264;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29651;996,0;0;0,0;107,4684;790,16;0,0;0;2;2;0;0;0;0,0;0,0;0;0;1;0;1
29652;929,6;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29653;1879,12;2;0,0;122,674;2222,1424;0,0;0;4;4;0;0;0;0,0;0,0;0;0;3;0;3
29654;278,8136;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29655;1510,3676;1;748,331652;0,0;610,2492;0,0;1;6;7;1;0;0;0,0;14,56816;0;0;3;0;3
29656;12778,68;1;0,0;0,0;13566,9808;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29657;1314,5208;1;613,752132;91,6984;777,9092;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
29658;351,588;1;296,9408;0,0;370,9436;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29659;70987,1444;2;811,7068;0,0;80344,8964;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
29660;664,0;0;381,1692;0,0;0,0;0,0;0;1;1;2;1;0;0,0;0,0;0;0;1;0;1
29661;515,2308;1;0,0;0,0;0,0;0,0;0;2;2;2;0;0;0,0;48,572596;0;0;1;0;1
29662;1687,5228;2;962,231284;0,0;0,0;0,0;0;4;4;2;0;0;0,0;106,59856;0;0;3;0;3
29663;43611,9516;0;0,0;0,0;8540,8328;43,0;10;13;23;0;0;0;158,2976;158,2976;0;0;4;0;4
29664;2346,908;4;549,961652;0,0;717,4852;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
29665;810,4452;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29666;449,4948;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29667;4182,0048;9;791,654;92,0304;1350,3436;0,0;5;0;5;0;0;0;0,0;31,562576;0;0;11;0;11
29668;1599,5428;1;399,342216;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29669;996,0;0;854,1696;59,2288;3302,404;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29670;4766,7232;2;314,07034;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29671;38180,0;0;27720,7716;1449,0804;13836,4652;0,0;0;1;1;0;0;0;0,0;0,0;0;0;4;0;4
29672;3884,9976;3;148,3376;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
29673;8675,3592;5;131,695768;240,1356;5575,0436;0,0;2;13;15;8;0;2;0,0;47,990268;0;0;7;0;7
29674;3145,534;2;1190,8176;946,3328;117,2956;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
29675;1057,4864;2;332,0;0,0;464,9328;0,0;0;4;4;2;0;0;0,0;63,266584;0;0;3;0;3
29676;14478,7856;4;6297,7744;0,0;1763,8828;1562,0;1;1;2;4;0;10;5,465384;1410,58168;0;0;9;0;9
29677;33436,4172;7;7073,093336;298,3684;453,844;22,0;2;1;3;0;0;0;22,451168;107,6842;0;0;15;0;15
29678;17388,002;4;0,0;427,5164;4171,6796;0,0;2;1;3;0;0;0;0,0;22,703156;0;0;8;0;8
29679;8005,018;1;1254,798316;320,214;10825,6236;8,0;7;23;30;1;0;0;42,259948;121,197928;0;0;6;0;6
29680;622,4004;2;0,0;0,0;0,0;0,0;0;0;0;0;0;3;0,0;228,393092;0;0;2;0;2
29681;3320,0;1;493,186;0,0;0,0;0,0;0;2;2;0;0;0;0,0;0,0;0;0;2;0;2
29682;6366,266;0;1203,334;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29683;1507,8112;1;695,306272;0,0;241,1648;0,0;0;1;1;0;0;0;0,0;35,726852;0;0;6;0;6
29684;830,664;2;500,0916;25,1324;199,2996;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29685;779,038;1;0,0;0,0;41,5;0,0;1;4;5;0;1;2;0,0;37,259696;0;0;2;0;2
29686;24966,5992;4;3841,814028;488,2392;5564,154;0,0;1;0;1;0;0;0;0,0;95,274372;0;0;9;0;9
29687;1403,5632;3;0,0;0,0;0,0;0,0;0;5;5;0;0;1;0,0;59,091352;0;0;3;0;3
29688;7970,6228;4;1503,06028;165,7344;4300,8608;0,0;2;11;13;2;2;3;0,0;74,7;0;0;8;0;8
29689;3013,1988;3;1298,184076;0,0;0,0;0,0;0;2;2;0;0;0;0,0;48,647296;0;0;8;0;8
29690;4670,3768;4;0,0;0,0;2464,6684;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
29691;3749,6412;1;0,0;0,0;2240,9004;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29692;2663,802;0;2137,265604;0,0;0,0;0,0;1;0;1;0;0;0;0,0;41,713808;0;0;2;0;2
29693;193,4896;1;0,0;0,0;0,0;0,0;0;1;1;2;1;3;0,0;76,673408;0;0;1;0;1
29694;9514,4228;6;183,019316;0,0;10572,706;0,0;0;4;4;2;1;2;0,0;49,8;0;0;8;0;8
29695;749,2576;3;120,7152;24,1032;405,4716;0,0;1;8;9;2;1;0;0,0;15,138536;0;0;4;0;4
29696;12631,8032;9;5284,06386;22,8748;131,0736;0,0;2;6;8;0;0;0;0,0;50,397268;0;0;12;0;12
29697;3652,0;1;591,5908;41,2676;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29698;1653,194;1;807,162384;0,0;0,0;0,0;1;0;1;0;0;0;0,0;58,1;0;0;3;0;3
29699;807,756;0;0,0;0,0;919,9056;0,0;0;4;4;1;1;5;0,0;0,0;0;0;1;0;1
29700;179,6452;1;0,0;0,0;0,0;0,0;0;1;1;1;0;2;0,0;39,303156;0;0;1;0;1
29701;8375,2976;3;5188,6952;86,3532;1034,2132;0,0;0;0;0;0;0;0;0,0;0,0;0;0;8;0;8
29702;323,3016;2;0,996;0,0;163,7092;0,0;0;1;1;0;0;0;0,996;0,996;0;0;2;0;2
29703;1990,0744;1;1694,2956;99,6;0,0;0,0;0;0;0;2;0;0;0,0;0,0;0;0;3;0;3
29704;7805,1208;2;1817,332808;124,832;649,1264;0,0;1;17;18;1;0;1;0,0;33,111688;0;0;6;0;6
29705;13826,0404;8;685,0156;412,344;10620,9456;570,0;0;13;13;13;7;33;843,778;955,00464;0;0;12;0;12
29706;408,6256;2;0,0;0,0;348,9984;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29707;19876,9064;1;1329,2948;0,0;23780,7948;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29708;728,0428;1;0,0;0,0;0,0;0,0;0;2;2;1;0;0;0,0;0,0;0;0;1;0;1
29709;2214,6724;1;945,1708;0,0;1308,412;180,0;0;2;2;3;2;4;945,1708;945,1708;0;0;2;0;2
29710;12276,8288;2;9977,264;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29711;114,208;0;0,0;22,2108;138,6764;2130,0;0;0;0;1;1;65;7,8352;7,8352;0;0;1;0;1
29712;7104,8;0;0,0;95,9148;2708,954;29,0;0;15;15;1;0;0;83,3984;83,3984;0;0;2;0;2
29713;1096,9944;2;190,885392;0,0;206,9356;0,0;1;1;2;0;0;0;0,0;69,630028;0;0;3;0;3
29714;9128,7384;1;4796,7028;0,0;5175,0832;450,0;0;7;7;2;2;18;605,6676;605,6676;0;0;4;0;4
29715;30333,7112;1;12139,0488;899,6868;546,1732;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29716;1992,0;0;303,282;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29717;3911,9892;1;1180,5588;78,684;1143,5076;0,0;0;1;1;0;0;1;0,0;0,0;0;0;3;0;3
29718;9495,864;5;3353,0008;186,7832;4480,9376;47,0;8;30;38;5;2;3;31,208;172,786744;0;0;10;0;10
29719;943,6104;0;840,337152;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29720;1730,7824;1;166,992348;0,0;340,7648;0,0;0;2;2;1;0;0;0,83;0,83;0;0;3;0;3
29721;1668,3;2;0,0996;0,0;785,4788;0,0;0;2;2;0;0;0;0,0996;0,0996;0;0;3;0;3
29722;291,9276;0;148,064696;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29723;1669,794;1;1082,3532;52,8876;105,7752;0,0;0;2;2;1;0;0;0,0;69,154604;0;0;2;0;2
29724;1636,7268;3;0,0;0,0;366,5612;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29725;2845,9372;6;645,939864;0,0;182,6996;0,0;3;12;15;3;1;0;0,0;176,02474;0;0;7;0;7
29726;9833,84;3;4729,7716;222,4732;3901,0332;0,0;0;1;1;0;0;0;0,0;0,0;0;0;6;0;6
29727;2988,0;1;0,0;8,3;422,3372;0,0;0;2;2;0;0;0;0,0;0,0;0;0;2;0;2
29728;1781,512;3;790,7908;0,0;0,0;0,0;0;4;4;0;3;1;0,0;152,440788;0;0;4;0;4
29729;1547,12;0;1463,467288;0,0;0,0;44,0;0;0;0;1;0;0;83,652712;83,652712;0;0;1;0;1
29730;19158,4584;5;3671,962164;0,0;14254,254;0,0;0;1;1;0;0;0;0,0;29,868048;0;0;7;0;7
29731;2001,7608;6;62,4824;0,0;0,0;59,0;1;8;9;2;0;5;22,7088;294,294428;0;0;8;0;8
29732;73338,8;7;5253,4352;1272,8216;25493,45;0,0;0;0;0;0;0;0;0,0;0,0;0;0;8;0;8
29733;6719,2152;2;4277,4548;301,29;3452,0364;0,0;3;12;15;1;1;1;0,0;71,34846;0;0;5;0;5
29734;4013,0832;5;1611,887556;0,0;379,144;135,0;0;7;7;2;1;1;0,328348;0,328348;0;0;9;0;9
29735;1821,02;2;0,0;0,0;2615,6952;0,0;0;1;1;3;1;2;0,0;0,0;0;0;2;0;2
29736;3104,5984;2;0,0;895,1716;212,148;29,0;0;2;2;0;0;0;0,0;39,193596;0;0;4;0;4
29737;2543,618;1;138,446988;53,3192;1544,4972;0,0;7;4;11;0;0;0;0,0;42,352908;0;0;3;0;3
29738;1247,158;5;0,0;0,0;547,3352;0,0;0;5;5;1;1;3;0,0;147,877448;0;0;5;0;5
29739;4857,0604;6;1604,009196;314,8356;2002,5576;959,0;0;3;3;3;3;23;72,589808;736,988208;0;0;12;0;12
29740;2620,7748;0;1549,0124;61,8184;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29741;74077,2344;2;48754,397208;789,2304;166,0;0,0;0;1;1;0;0;0;0,0;51,791004;0;0;6;0;6
29742;8720,6772;3;4656,5656;242,5592;4663,0396;29,0;0;1;1;0;0;0;148,736;148,736;0;0;6;0;6
29743;494,3812;2;0,0;0,0;0,0;0,0;1;7;8;1;0;3;0,0;54,78;0;0;2;0;2
29744;1119,67;2;0,0;0,0;0,0;0,0;1;1;2;0;0;3;0,0;93,362052;0;0;2;0;2
29745;11528,3016;0;3516,958668;242,194;11198,6256;18,0;1;5;6;1;0;0;129,67256;129,67256;0;0;2;0;2
29746;67971,4556;3;0,0;27647,2004;193903,1724;0,0;0;5;5;0;0;0;0,0;0,0;0;0;5;0;5
29747;5027,8412;1;2617,77186;1995,0212;1340,8816;0,0;0;0;0;0;1;3;0,0;0,0;0;0;10;0;10
29748;429,5748;1;0,0;0,0;0,0;0,0;0;3;3;0;0;0;0,0;0,471108;0;0;1;0;1
29749;465,63;3;0,0;80,3108;352,9492;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29750;1328,0;0;1327,77258;0,0;0,0;0,0;4;3;7;3;0;0;0,0;132,8;0;0;1;0;1
29751;20880,9076;6;16150,077584;0,0;2963,7972;0,0;0;2;2;0;0;0;0,0;0,0;0;0;9;0;9
29752;1267,1112;2;430,8696;0,0;336,7144;0,0;0;0;0;5;0;0;0,0;0,0;0;0;3;0;3
29753;1654,7544;0;210,228708;99,6;0,0;0,0;0;4;4;0;0;0;0,0;32,81986;0;0;2;0;2
29754;23759,7128;3;17177,864924;454,1096;8863,238;0,0;3;14;17;2;0;0;0,0;130,280452;0;0;5;0;5
29755;105,908;1;0,0;0,0;0,0;0,0;0;0;0;1;0;1;0,0;27,41822;0;0;1;0;1
29756;2204,4136;1;2,656;0,0;407,4968;793,0;0;6;6;3;2;2;3,707444;225,002376;0;0;3;0;3
29757;1093,0768;0;739,50344;0,0;0,0;0,0;2;0;2;0;0;0;0,0;40,422328;0;0;1;0;1
29758;5124,0216;5;1418,5032;33,698;1694,4948;0,0;1;0;1;0;0;0;0,0;39,37354;0;0;9;0;9
29759;2656,0;0;2287,11148;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29760;2307,8316;1;1362,9264;47,9076;0,0;0,0;3;2;5;1;1;0;0,0;145,813736;0;0;2;0;2
29761;19945,7964;2;8508,8197;260,5204;2124,9992;0,0;2;3;5;1;2;3;0,0;168,8137;0;0;7;0;7
29762;360,3196;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29763;1898,5088;3;78,7836;0,0;1104,3316;0,0;3;7;10;6;3;15;0,0;44,0896;0;0;3;0;3
29764;571,206;1;2,6228;0,0;695,1748;0,0;0;1;1;2;0;0;2,6228;2,6228;0;0;2;0;2
29765;1244,004;1;987,0692;15,6372;0,0;0,0;0;3;3;0;0;0;0,0;0,0;0;0;3;0;3
29766;8161,224;5;685,677276;39,674;1420,794;0,0;1;4;5;0;0;0;0,0;33,2;0;0;10;0;10
29767;239,704;0;221,826132;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29768;2519,0832;1;849,4884;0,0;0,0;0,0;0;1;1;0;0;0;0,0;0,0;0;0;3;0;3
29769;3223,3216;4;893,790148;0,0;1342,2428;0,0;2;7;9;3;4;10;0,0;892,510288;0;0;9;0;9
29770;587,9388;0;166,0;146,91;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29771;4839,1324;3;2388,9392;107,9664;2210,3896;0,0;0;3;3;0;0;0;0,0;0,0;0;0;6;0;6
29772;18893,5224;1;15101,855644;0,0;8074,406;1238,0;0;3;3;3;3;52;14024,178;14024,178;0;0;4;0;4
29773;8618,8196;1;0,0;0,0;8589,5372;0,0;0;1;1;4;2;0;0,0;56,22254;0;0;2;0;2
29774;416,66;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29775;5655,5868;8;754,195768;27,6556;1248,6852;29,0;0;16;16;2;0;0;2,9548;2,9548;0;0;11;0;11
29776;4005,082;2;0,0;0,0;4314,2736;0,0;0;3;3;4;0;0;0,0;0,0;0;0;3;0;3
29777;356,7008;1;109,253232;0,0;0,0;0,0;2;1;3;0;1;0;0,0;16,797208;0;0;2;0;2
29778;7762,7908;3;1629,2402;143,756;5407,2176;0,0;0;3;3;0;0;0;0,0;345,612;0;0;6;0;6
29779;664,0;1;0,0;0,0;766,92;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29780;2008,932;0;1573,7796;374,828;688,9664;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29781;10370,352;4;0,0;0,0;425,9228;0,0;0;1;1;0;0;0;0,0;59,287896;0;0;5;0;5
29782;180,94;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29783;191,398;1;0,0;0,0;0,0;0,0;3;0;3;0;0;0;0,0;14,663776;0;0;1;0;1
29784;1060,574;2;0,0;0,0;0,0;0,0;0;1;1;0;0;0;0,0;0,0;0;0;2;0;2
29785;7854,5224;2;7151,446;0,0;312,4784;0,0;2;0;2;0;0;0;0,0;1,107552;0;0;4;0;4
29786;14261,392;3;7556,989644;0,0;0,0;0,0;1;3;4;1;0;0;0,0;120,319788;0;0;6;0;6
29787;5020,8692;2;994,8712;203,8812;4872,1;59,0;1;6;7;2;1;2;117,9264;157,409832;0;0;5;0;5
29788;4144,6216;3;1873,236628;0,0;940,4232;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
29789;2651,3188;1;2171,813524;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29790;157,2352;1;0,0;0,0;0,0;0,0;2;5;7;0;0;0;0,0;17,943936;0;0;1;0;1
29791;51427,3312;5;29908,372056;0,0;21234,5872;3851,0;0;18;18;11;8;115;26748,12448;26839,508144;0;0;10;1;11
29792;6600,0604;2;77,74444;0,0;8207,6044;1930,0;0;18;18;0;0;1;175,37236;253,1168;0;0;4;0;4
29793;111,4524;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29794;4928,872;7;1247,288808;24,6012;455,5372;0,0;2;5;7;0;0;0;0,0;101,808796;0;0;10;0;10
29795;1349,4472;2;712,638;59,76;109,0288;0,0;0;1;1;1;0;4;0,0;125,18724;0;0;3;0;3
29796;14164,5808;4;5536,610616;102,6544;6870,7732;0,0;0;1;1;0;0;0;0,0;0,0;0;0;8;0;8
29797;19009,5896;3;3026,1468;53,9168;12148,1788;0,0;5;0;5;0;0;0;0,0;120,086724;0;0;7;0;7
29798;1906,6096;3;0,0;0,0;1194,4696;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29799;57378,066;5;1166,0172;0,0;67381,4584;330,0;2;14;16;2;1;8;23709,6804;23749,297628;0;0;9;0;9
29800;3074,32;1;0,0;120,5824;1338,8564;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29801;8730,5708;1;1212,412872;0,0;6612,8424;0,0;0;2;2;1;0;0;0,0;0,0;0;0;4;0;4
29802;912,7344;0;663,9004;41,4668;372,9356;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29803;995,004;0;0,0;0,0;0,0;0,0;0;0;0;2;0;16;0,0;0,0;0;0;1;0;1
29804;10234,6636;2;8285,6244;0,0;1895,72;0,0;1;0;1;0;1;0;0,0;17,909076;0;0;3;0;3
29805;2582,5948;4;923,858392;0,0;211,2848;0,0;0;2;2;1;0;0;0,0;99,6;0;0;5;0;5
29806;998,5896;3;0,0;0,0;770,3064;0,0;0;1;1;0;0;0;0,0;43,022552;0;0;3;0;3
29807;1745,4568;1;834,5152;160,356;774,5228;29,0;4;6;10;0;0;0;102,9864;148,36084;0;0;3;0;3
29808;496,008;1;0,0;0,0;0,0;0,0;0;2;2;0;1;4;0,0;182,756704;0;0;1;0;1
29809;3224,55;3;0,83;35,8228;0,0;150,0;0;5;5;2;0;2;36,354;154,115728;0;0;4;0;4
29810;338,8724;1;0,0;0,0;393,0216;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29811;806,5608;3;0,0;0,0;307,1;0,0;0;1;1;0;0;0;0,0;1,908336;0;0;3;0;3
29812;830,0;0;830,0;53,5848;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29813;398,4;0;0,0;0,0;46,9448;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
29814;5422,556;1;239,9364;2,6892;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29815;2940,8228;3;491,858;74,5672;152,554;0,0;1;4;5;1;0;0;0,0;21,724752;0;0;6;0;6
29816;3193,4748;5;176,2256;29,548;600,6212;0,0;5;1;6;0;0;3;0,0;93,043;0;0;6;0;6
29817;6397,308;0;2461,1824;225,4612;392,6564;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
29818;11115,9576;4;7282,91634;0,0;1541,2436;0,0;0;3;3;3;0;0;0,0;92,05032;0;0;7;0;7
29819;980,9272;2;178,2508;67,4956;202,4204;0,0;0;0;0;2;1;2;0,0;145,700524;0;0;3;0;3
29820;4610,4508;4;885,377932;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
29821;10783,9244;0;10559,141476;142,8264;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
29822;2699,5252;3;933,685924;0,0;672,0344;0,0;0;1;1;0;1;0;0,0;0,70052;0;0;5;0;5
29823;61413,028;3;17161,5448;218,4228;15710,904;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;1;7
29824;18251,7;2;9788,2564;130,31;3144,9032;0,0;1;1;2;1;0;0;0,0;49,8;0;0;6;0;6
